id_cliente,score_A,score_B,p_app,tier_rule,inadimplente
1370299428020,0.0,0.23053908,0.11526953,APPLICATION,0
1373320749199,0.0,0.6721122,0.6639439,MANUAL_REVIEW,1
1373378829561,0.0,0.8545573,0.57272136,MANUAL_REVIEW,1
1375575220314,0.0,0.9963716,0.4981858,MANUAL_REVIEW,1
1376447967362,0.0,0.8949185,0.44745925,MANUAL_REVIEW,1
1376698964001,0.8461538461538461,0.8191746,0.4095873,BEHAVIORAL,0
1377277348131,0.5143769968051118,0.968905,0.5155475,BEHAVIORAL,0
1377618222119,0.8333333333333334,0.8950294,0.5524853,BEHAVIORAL,1
1381014036250,0.0,0.5596491,0.72017545,APPLICATION,1
1381909985950,0.6607142857142857,0.8288697,0.41443485,BEHAVIORAL,0
1382961467596,0.5160714285714285,0.6476636,0.3238318,BEHAVIORAL,1
1383960807328,0.5424528301886793,0.77405465,0.6129727,BEHAVIORAL,0
1385668227872,0.618421052631579,0.16505992,0.08252995,BEHAVIORAL,0
1387028297230,0.0,0.8788504,0.4394252,MANUAL_REVIEW,0
1391149909580,0.0,0.19011664,0.09505831,APPLICATION,0
1392048974050,0.0,0.519754,0.259877,APPLICATION,0
1392808016342,0.0,0.58783793,0.70608103,APPLICATION,1
1396141555035,0.8461538461538461,0.82449543,0.41224772,BEHAVIORAL,0
1398782862524,0.0,0.96282244,0.5185888,MANUAL_REVIEW,0
1399254044253,0.5335820895522388,0.23036551,0.115182765,BEHAVIORAL,0
1400342451100,0.0,0.93088615,0.46544307,MANUAL_REVIEW,0
1403335927558,0.0,0.8508041,0.57459795,MANUAL_REVIEW,0
1403882089313,0.0,0.92779344,0.46389672,MANUAL_REVIEW,0
1404811016307,0.0,0.7930708,0.3965354,MANUAL_REVIEW,0
1404876144500,0.0,0.87638444,0.43819222,MANUAL_REVIEW,0
1408650466295,0.0,0.77418184,0.6129091,MANUAL_REVIEW,0
1412446008189,0.875,0.2818638,0.14093192,BEHAVIORAL,0
1413917726958,0.0,0.4691851,0.23459257,APPLICATION,0
1414254465925,0.0,0.2358805,0.88205975,APPLICATION,1
1416674743920,0.0,0.8477322,0.5761339,MANUAL_REVIEW,0
1417797635598,0.0,0.72838354,0.6358082,MANUAL_REVIEW,0
1420998803108,0.0,0.7986594,0.3993297,MANUAL_REVIEW,0
1423645997031,0.0,0.44866097,0.7756695,APPLICATION,1
1424645975191,0.0,0.7349431,0.36747155,MANUAL_REVIEW,0
1426319289794,0.0,0.8571555,0.42857775,MANUAL_REVIEW,0
1429808530062,0.0,0.6098435,0.69507825,MANUAL_REVIEW,0
1431718610009,0.0,0.5011746,0.2505873,APPLICATION,0
1432154909644,0.0,0.39370072,0.19685036,APPLICATION,0
1436514157099,0.0,0.536023,0.7319885,APPLICATION,0
1439384628215,0.6125,0.911749,0.5441255,BEHAVIORAL,0
1440579287096,0.0,0.417791,0.20889549,APPLICATION,0
1448193619455,0.5177865612648221,0.9562821,0.47814104,BEHAVIORAL,0
1453583707260,0.0,0.94580674,0.5270966,MANUAL_REVIEW,0
1457019641001,0.0,0.979015,0.5104925,MANUAL_REVIEW,0
1463602940723,0.0,0.1516527,0.07582633,APPLICATION,0
1464202399207,0.0,0.673509,0.6632455,MANUAL_REVIEW,0
1464955346759,0.0,0.46370375,0.23185186,APPLICATION,0
1470086302067,0.0,0.68347675,0.34173837,MANUAL_REVIEW,1
1471121757302,0.0,0.83092785,0.5845361,MANUAL_REVIEW,0
1471131933211,0.0,0.6189451,0.69052744,MANUAL_REVIEW,0
1472300490880,1.0,0.29972684,0.14986344,BEHAVIORAL,0
1480510128698,0.0,0.18654001,0.90673,APPLICATION,1
1481138805834,0.0,0.83971834,0.41985917,MANUAL_REVIEW,1
1486443080553,0.0,0.5860218,0.7069891,APPLICATION,1
1486701348343,0.0,0.46278393,0.76860803,APPLICATION,1
1486721502135,0.0,0.89939535,0.5503023,MANUAL_REVIEW,0
1487384555704,0.0,0.38191903,0.1909595,APPLICATION,0
1491922016382,0.0,0.5381962,0.2690981,APPLICATION,0
1494701830663,0.0,0.72641706,0.63679147,MANUAL_REVIEW,1
1495537461525,0.75,0.8397301,0.41986504,BEHAVIORAL,0
1496577651132,0.0,0.797914,0.601043,MANUAL_REVIEW,1
1499240149369,0.0,0.21291113,0.10645557,APPLICATION,0
1501179998866,0.0,0.90915346,0.54542327,MANUAL_REVIEW,1
1503156108621,0.0,0.5661179,0.71694106,APPLICATION,1
1504585028147,0.5642857142857143,0.8392633,0.58036834,BEHAVIORAL,1
1510746901120,0.0,0.80306965,0.40153483,MANUAL_REVIEW,0
1510770186660,0.0,0.967595,0.5162025,MANUAL_REVIEW,0
1513946613478,0.0,0.6412836,0.3206418,MANUAL_REVIEW,0
1514121240652,0.8,0.6047405,0.69762975,BEHAVIORAL,0
1514548148299,0.0,0.58122814,0.70938593,APPLICATION,0
1517134345517,0.0,0.76624507,0.38312253,MANUAL_REVIEW,0
1519345028979,0.0,0.69704294,0.6514785,MANUAL_REVIEW,0
1522164474897,0.0,0.5478512,0.7260744,APPLICATION,1
1534347435492,0.0,0.92830884,0.46415442,MANUAL_REVIEW,0
1535557101731,0.95,0.5811062,0.7094469,BEHAVIORAL,0
1535900141333,0.0,0.29847634,0.85076183,APPLICATION,1
1536699638968,0.0,0.5537839,0.72310805,APPLICATION,1
1539203568499,0.0,0.89268565,0.5536572,MANUAL_REVIEW,1
1547006260289,0.8,0.49882722,0.2494136,BEHAVIORAL,0
1547073898634,0.0,0.8817141,0.44085705,MANUAL_REVIEW,1
1547840603639,0.0,0.43381214,0.21690607,APPLICATION,1
1548530015244,0.6799999999999999,0.86295414,0.43147707,BEHAVIORAL,1
1549958433989,0.0,0.44238168,0.22119084,APPLICATION,0
1550261217989,0.0,0.5137285,0.25686425,APPLICATION,0
1555499420002,0.0,0.88465583,0.44232792,MANUAL_REVIEW,0
1556841912692,0.0,0.91367126,0.5431644,MANUAL_REVIEW,1
1557614346727,0.6216216216216216,0.7241353,0.36206764,BEHAVIORAL,0
1559123146333,0.0,0.74982077,0.37491038,MANUAL_REVIEW,0
1562587355831,0.0,0.21621358,0.8918932,APPLICATION,1
1571843727821,0.6323529411764706,0.33402872,0.16701438,BEHAVIORAL,0
1572848652868,0.0,0.57713854,0.28856927,APPLICATION,0
1572864112951,1.0,0.9656384,0.4828192,BEHAVIORAL,0
1576227376627,0.0,0.5358397,0.73208016,APPLICATION,1
1585271049483,0.0,0.88169587,0.55915207,MANUAL_REVIEW,0
1587324266661,0.5189075630252101,0.8476924,0.4238462,BEHAVIORAL,0
1589155188620,0.0,0.4963956,0.2481978,APPLICATION,0
1591504654578,0.0,0.90474033,0.54762983,MANUAL_REVIEW,0
1593403784928,0.0,0.7159913,0.35799566,MANUAL_REVIEW,0
1597246979713,0.0,0.5053312,0.2526656,APPLICATION,1
1598489565226,0.0,0.40753782,0.2037689,APPLICATION,0
1599184619513,0.0,0.7260941,0.63695294,MANUAL_REVIEW,0
1604500373609,0.0,0.29809546,0.14904772,APPLICATION,0
1604881175692,0.725,0.58384836,0.7080758,BEHAVIORAL,0
1606396977318,0.0,0.3218963,0.16094814,APPLICATION,0
1608315548358,1.0,0.16139519,0.08069761,BEHAVIORAL,0
1608989141951,0.0,0.4691851,0.23459257,APPLICATION,0
1610467213431,0.0,0.7563883,0.37819415,MANUAL_REVIEW,0
1613442634681,0.6875,0.96196103,0.48098052,BEHAVIORAL,1
1617275154995,0.0,0.6551516,0.6724242,MANUAL_REVIEW,1
1620683778756,0.6451612903225806,0.63553536,0.6822323,BEHAVIORAL,1
1621305096724,0.0,0.8537376,0.5731312,MANUAL_REVIEW,0
1621806964728,0.0,0.93849456,0.5307527,MANUAL_REVIEW,1
1622045036183,0.0,0.96272093,0.48136047,MANUAL_REVIEW,0
1622088268445,0.0,0.6291872,0.6854064,MANUAL_REVIEW,1
1622762416673,0.0,0.9003415,0.54982924,MANUAL_REVIEW,1
1627983244101,0.0,0.6381906,0.6809047,MANUAL_REVIEW,1
1628221399288,0.0,0.8076279,0.59618604,MANUAL_REVIEW,0
1631361224796,0.0,0.75110996,0.624445,MANUAL_REVIEW,1
1632822861369,0.0,0.9295052,0.5352474,MANUAL_REVIEW,0
1634509250621,0.6285714285714286,0.61739874,0.69130063,BEHAVIORAL,0
1639943344115,0.0,0.9967818,0.5016091,MANUAL_REVIEW,0
1647475067616,0.5106382978723404,0.3767234,0.1883617,BEHAVIORAL,0
1649797872184,0.0,0.8012916,0.4006458,MANUAL_REVIEW,0
1653404177885,0.0,0.30202162,0.15101081,APPLICATION,0
1653765371437,0.0,0.70261246,0.35130623,MANUAL_REVIEW,0
1656062442848,0.0,0.4404819,0.22024094,APPLICATION,0
1659567159271,0.0,0.73232627,0.63383687,MANUAL_REVIEW,0
1661331034870,0.5918367346938775,0.2328366,0.11641829,BEHAVIORAL,0
1661978274727,0.5387931034482759,0.63578326,0.31789163,BEHAVIORAL,0
1667316285900,0.0,0.54373646,0.27186823,APPLICATION,1
1667601652470,0.0,0.40175545,0.20087774,APPLICATION,0
1669175889707,0.0,0.7914807,0.39574036,MANUAL_REVIEW,0
1672234594124,0.0,0.7233319,0.36166596,MANUAL_REVIEW,1
1678795386502,0.0,0.74449754,0.62775123,MANUAL_REVIEW,1
1680935263717,0.0,0.8012916,0.4006458,MANUAL_REVIEW,0
1683026115669,1.0,0.5108478,0.2554239,BEHAVIORAL,0
1684018020222,0.0,0.4960531,0.75197345,APPLICATION,1
1684630845454,0.8,0.9305978,0.5347011,BEHAVIORAL,1
1686432894604,0.0,0.297081,0.1485405,APPLICATION,0
1692387409981,0.0,0.39072752,0.80463624,APPLICATION,0
1693686896951,0.0,0.5900571,0.29502854,APPLICATION,0
1695233022258,0.0,0.2670511,0.86647445,APPLICATION,1
1696629542952,0.0,0.7380203,0.63098985,MANUAL_REVIEW,1
1704005746193,0.5230769230769231,0.43534875,0.21767437,BEHAVIORAL,0
1705799742412,0.0,0.61174977,0.6941251,MANUAL_REVIEW,0
1706531201286,0.0,0.5337471,0.26687354,APPLICATION,0
1706538510644,0.0,0.30981755,0.8450912,APPLICATION,1
1707086606046,1.0,0.3153109,0.15765545,BEHAVIORAL,0
1709004506483,0.0,0.5779333,0.71103334,APPLICATION,1
1712238404512,0.0,0.5193448,0.7403276,APPLICATION,1
1714054010626,0.0,0.9533857,0.52330714,MANUAL_REVIEW,1
1714176644029,0.6097560975609756,0.68272716,0.34136358,BEHAVIORAL,0
1719156582102,0.0,0.60357785,0.6982111,MANUAL_REVIEW,1
1726143931606,0.0,0.39488375,0.8025581,APPLICATION,1
1727052173262,0.0,0.15981752,0.079908766,APPLICATION,0
1728662511084,0.0,0.3218963,0.16094814,APPLICATION,0
1730961252148,0.0,0.86478734,0.56760633,MANUAL_REVIEW,0
1731912703584,0.0,0.60594857,0.30297428,MANUAL_REVIEW,0
1732118437478,0.0,0.62681854,0.68659073,MANUAL_REVIEW,1
1732138711610,0.0,0.95372176,0.5231391,MANUAL_REVIEW,0
1733410375838,0.0,0.96282125,0.5185894,MANUAL_REVIEW,0
1741568939727,0.736842105263158,0.47488093,0.23744045,BEHAVIORAL,1
1742742057658,0.0,0.46288848,0.23144422,APPLICATION,0
1745914393695,0.0,0.83072555,0.5846372,MANUAL_REVIEW,1
1746686767930,0.0,0.33523834,0.16761918,APPLICATION,0
1747922937605,0.0,0.6224115,0.31120574,MANUAL_REVIEW,0
1749694628586,0.0,0.9976307,0.49881536,MANUAL_REVIEW,0
1755359535851,0.0,0.48579383,0.24289691,APPLICATION,1
1760921908199,0.6125,0.74636686,0.37318343,BEHAVIORAL,0
1761305720306,0.0,0.22006822,0.1100341,APPLICATION,0
1762749551467,0.0,0.45813966,0.22906981,APPLICATION,0
1765081408631,0.0,0.21533424,0.10766712,APPLICATION,0
1768926598412,0.0,0.9948797,0.50256014,MANUAL_REVIEW,0
1769007313320,0.0,0.655267,0.6723665,MANUAL_REVIEW,1
1772057909853,0.0,0.1662854,0.08314271,APPLICATION,0
1773455691055,0.0,0.5018517,0.74907416,APPLICATION,1
1776486592388,0.0,0.66997266,0.33498633,MANUAL_REVIEW,0
1779536744168,0.9090909090909091,0.43159908,0.21579954,BEHAVIORAL,0
1781648148645,0.0,0.6960591,0.34802955,MANUAL_REVIEW,0
1785554059892,0.0,0.6956227,0.65218866,MANUAL_REVIEW,0
1787640846282,0.0,0.5730198,0.2865099,APPLICATION,0
1790635889689,0.0,0.69185627,0.65407187,MANUAL_REVIEW,0
1796039577610,0.0,0.43070185,0.21535094,APPLICATION,0
1808051170551,0.0,0.15981752,0.079908766,APPLICATION,0
1812212343408,0.0,0.5165361,0.74173194,APPLICATION,1
1815577072786,0.0,0.92332065,0.46166033,MANUAL_REVIEW,0
1815658370638,0.0,0.4947157,0.75264215,APPLICATION,1
1816915905931,0.0,0.6789514,0.6605243,MANUAL_REVIEW,1
1817478030534,0.0,0.9166391,0.54168046,MANUAL_REVIEW,0
1817688881559,0.0,0.79003406,0.604983,MANUAL_REVIEW,0
1819256247773,0.0,0.97573483,0.48786741,MANUAL_REVIEW,0
1820764591548,0.0,0.625332,0.687334,MANUAL_REVIEW,0
1825062195924,0.0,0.7471675,0.37358376,MANUAL_REVIEW,0
1826327971385,0.0,0.70091355,0.35045677,MANUAL_REVIEW,0
1833080141580,0.0,0.7226452,0.3613226,MANUAL_REVIEW,0
1833188171785,0.0,0.33148867,0.16574433,APPLICATION,0
1835467966837,0.0,0.32122803,0.160614,APPLICATION,0
1839769940655,0.0,0.3576008,0.8211996,APPLICATION,1
1842925077109,0.7142857142857143,0.93707186,0.46853593,BEHAVIORAL,0
1849499048455,0.0,0.34110653,0.82944673,APPLICATION,0
1849757978376,0.0,0.5980848,0.7009576,APPLICATION,0
1851265976201,0.509375,0.9076787,0.45383936,BEHAVIORAL,0
1852874555869,1.0,0.20203733,0.10101865,BEHAVIORAL,0
1858184671168,0.6451612903225806,0.33378083,0.16689041,BEHAVIORAL,0
1860875000238,0.0,0.19208717,0.9039564,APPLICATION,1
1860926752008,0.0,0.4215467,0.21077335,APPLICATION,0
1864834069096,0.5362903225806451,0.7294111,0.36470556,BEHAVIORAL,0
1865429804410,0.0,0.6172149,0.69139254,MANUAL_REVIEW,0
1865496854326,0.0,0.7692909,0.61535454,MANUAL_REVIEW,0
1865654678772,0.7142857142857143,0.7746793,0.61266035,BEHAVIORAL,0
1875411848641,0.0,0.7003295,0.35016474,MANUAL_REVIEW,0
1876197572494,0.0,0.8263569,0.58682156,MANUAL_REVIEW,0
1876322278303,0.0,0.271294,0.864353,APPLICATION,1
1877439059216,0.0,0.9033706,0.5483147,MANUAL_REVIEW,1
1882173856344,0.8461538461538461,0.4641621,0.23208104,BEHAVIORAL,0
1882360206358,0.0,0.8668276,0.4334138,MANUAL_REVIEW,0
1882983681221,0.0,0.666747,0.6666265,MANUAL_REVIEW,1
1884618914097,0.0,0.49579835,0.7521008,APPLICATION,1
1884823454201,0.0,0.37259436,0.8137028,APPLICATION,1
1888282874906,0.6071428571428571,0.47488093,0.23744045,BEHAVIORAL,0
1890566973096,0.6125,0.54374385,0.27187192,BEHAVIORAL,0
1891047299762,0.0,0.34697312,0.17348656,APPLICATION,0
1892434342077,0.0,0.24076426,0.87961787,APPLICATION,1
1892448988799,0.0,0.5833101,0.70834494,APPLICATION,1
1898321131433,0.0,0.8099922,0.4049961,MANUAL_REVIEW,1
1899972949470,0.8,0.4581784,0.2290892,BEHAVIORAL,1
1901489398557,0.0,0.9729192,0.5135404,MANUAL_REVIEW,0
1902089537551,0.5123287671232877,0.4752729,0.23763643,BEHAVIORAL,0
1902745801906,0.0,0.7978313,0.60108435,MANUAL_REVIEW,1
1904247219859,0.0,0.47016013,0.23508006,APPLICATION,0
1904694479368,0.0,0.67293286,0.66353357,MANUAL_REVIEW,1
1905623233420,0.0,0.32722032,0.16361016,APPLICATION,0
1911920398316,0.0,0.51663506,0.74168247,APPLICATION,0
1912277047774,0.0,0.45425105,0.22712551,APPLICATION,0
1916297911239,0.0,0.9865048,0.5067476,MANUAL_REVIEW,0
1918037674037,0.0,0.9518048,0.4759024,MANUAL_REVIEW,0
1924247954495,0.0,0.4719581,0.23597905,APPLICATION,0
1930870681437,0.0,0.40753782,0.2037689,APPLICATION,0
