id_cliente,tier,score_A,score_B,default_prob,decision,credit_limit,expected_loss,inadimplente
2634336836762,APPLICATION,0.0,0.5871,0.7064,AUTO-DENY,0,0.0,0
2634433623801,MANUAL_REVIEW,0.0,0.7211,0.6394,AUTO-DENY,0,0.0,1
2637793798817,MANUAL_REVIEW,0.0,0.9762,0.4881,AUTO-DENY,0,0.0,0
2658036162514,BEHAVIORAL,0.5281,0.6975,0.1385,AUTO-APPROVE,15000,2077.5,0
2667670493011,APPLICATION,0.0,0.5693,0.7154,AUTO-DENY,0,0.0,1
2668795754607,MANUAL_REVIEW,0.0,0.7125,0.6437,AUTO-DENY,0,0.0,1
2672514599685,APPLICATION,0.0,0.5325,0.2663,AUTO-DENY,0,0.0,0
2673567243456,MANUAL_REVIEW,0.0,0.8849,0.4425,AUTO-DENY,0,0.0,0
2674113783540,APPLICATION,0.0,0.4983,0.7508,AUTO-DENY,0,0.0,1
2674707431755,MANUAL_REVIEW,0.0,0.8761,0.562,AUTO-DENY,0,0.0,0
2676438710956,APPLICATION,0.0,0.2345,0.8827,AUTO-DENY,0,0.0,1
2681433459141,APPLICATION,0.0,0.5884,0.2942,AUTO-DENY,0,0.0,0
2684455365757,APPLICATION,0.0,0.4807,0.7596,AUTO-DENY,0,0.0,0
2686631380208,MANUAL_REVIEW,0.0,0.7787,0.3894,AUTO-APPROVE,8000,3115.2000000000003,0
2687854122443,MANUAL_REVIEW,0.0,0.8455,0.4227,AUTO-DENY,0,0.0,1
2691484614297,APPLICATION,0.0,0.262,0.131,AUTO-APPROVE,8000,1048.0,0
2692827276701,BEHAVIORAL,0.5682,0.6084,0.1,AUTO-APPROVE,15000,1500.0,0
2693814651293,MANUAL_REVIEW,0.0,0.9547,0.4773,AUTO-DENY,0,0.0,0
2699777480915,MANUAL_REVIEW,0.0,0.723,0.3615,AUTO-APPROVE,8000,2892.0,0
2700277813956,BEHAVIORAL,0.5084,0.5089,0.6287,AUTO-DENY,0,0.0,1
2707874305577,MANUAL_REVIEW,0.0,0.9506,0.5247,AUTO-DENY,0,0.0,0
2709207753118,MANUAL_REVIEW,0.0,0.988,0.494,AUTO-DENY,0,0.0,1
2709211997727,APPLICATION,0.0,0.4273,0.2137,MANUAL,0,0.0,0
2714493406721,MANUAL_REVIEW,0.0,0.6506,0.3253,AUTO-APPROVE,8000,2602.3999999999996,0
2715302133798,BEHAVIORAL,0.5957,0.4791,0.534,AUTO-DENY,0,0.0,0
2715980197441,BEHAVIORAL,0.5714,0.2351,0.8234,AUTO-DENY,0,0.0,1
2719349478647,MANUAL_REVIEW,0.0,0.8207,0.4104,AUTO-DENY,0,0.0,1
2724644831415,MANUAL_REVIEW,0.0,0.7916,0.6042,AUTO-DENY,0,0.0,0
2726213845090,BEHAVIORAL,0.5417,0.3971,0.0705,AUTO-APPROVE,25000,1762.4999999999998,0
2726492397910,APPLICATION,0.0,0.5648,0.7176,AUTO-DENY,0,0.0,0
2739465068449,APPLICATION,0.0,0.5633,0.2817,AUTO-DENY,0,0.0,0
2744162278458,APPLICATION,0.0,0.1451,0.9275,AUTO-DENY,0,0.0,1
2745194099366,APPLICATION,0.0,0.2871,0.8564,AUTO-DENY,0,0.0,1
2746007134216,MANUAL_REVIEW,0.0,0.8947,0.4473,AUTO-DENY,0,0.0,1
2747935825756,MANUAL_REVIEW,0.0,0.6055,0.6972,AUTO-DENY,0,0.0,1
2749494168031,MANUAL_REVIEW,0.0,0.6823,0.6588,AUTO-DENY,0,0.0,1
2749660242076,MANUAL_REVIEW,0.0,0.7001,0.3501,AUTO-APPROVE,8000,2800.8,0
2756150421005,MANUAL_REVIEW,0.0,0.8519,0.574,AUTO-DENY,0,0.0,1
2758425440823,APPLICATION,0.0,0.4816,0.2408,MANUAL,0,0.0,0
2760126529650,MANUAL_REVIEW,0.0,0.9075,0.5462,AUTO-DENY,0,0.0,0
2761380803077,MANUAL_REVIEW,0.0,0.6963,0.6518,AUTO-DENY,0,0.0,0
2762658008492,APPLICATION,0.0,0.3635,0.1818,MANUAL,0,0.0,0
2765722520589,MANUAL_REVIEW,0.0,0.9427,0.4714,AUTO-DENY,0,0.0,0
2765753598853,APPLICATION,0.0,0.3337,0.1669,MANUAL,0,0.0,0
2766993297773,APPLICATION,0.0,0.5354,0.7323,AUTO-DENY,0,0.0,1
2771235720547,APPLICATION,0.0,0.2761,0.138,AUTO-APPROVE,8000,1104.0,0
2774966884264,BEHAVIORAL,0.5957,0.1663,0.1709,AUTO-APPROVE,15000,2563.5,0
2779207312165,APPLICATION,0.0,0.4798,0.7601,AUTO-DENY,0,0.0,1
2780185597674,MANUAL_REVIEW,0.0,0.8546,0.4273,AUTO-DENY,0,0.0,0
2782325924896,APPLICATION,0.0,0.3272,0.1636,MANUAL,0,0.0,0
2786212579466,MANUAL_REVIEW,0.0,0.7953,0.3977,AUTO-APPROVE,8000,3181.6,0
2787631138555,MANUAL_REVIEW,0.0,0.672,0.336,AUTO-APPROVE,8000,2688.0,0
2787793717976,APPLICATION,0.0,0.1663,0.0831,AUTO-APPROVE,12000,997.1999999999999,0
2789415712208,APPLICATION,0.0,0.4385,0.2193,MANUAL,0,0.0,0
2797622401543,MANUAL_REVIEW,0.0,0.6378,0.6811,AUTO-DENY,0,0.0,1
2799192526986,APPLICATION,0.0,0.2336,0.1168,AUTO-APPROVE,12000,1401.6,0
2799813903708,APPLICATION,0.0,0.2406,0.1203,AUTO-APPROVE,8000,962.4,0
2800003863252,APPLICATION,0.0,0.3131,0.1566,MANUAL,0,0.0,0
2803680904115,MANUAL_REVIEW,0.0,0.6238,0.3119,AUTO-APPROVE,8000,2495.2000000000003,0
2803890875220,MANUAL_REVIEW,0.0,0.6954,0.3477,AUTO-APPROVE,8000,2781.6,1
2805689272608,MANUAL_REVIEW,0.0,0.812,0.594,AUTO-DENY,0,0.0,1
2806039244191,MANUAL_REVIEW,0.0,0.6603,0.3301,AUTO-APPROVE,8000,2640.8,0
2808181642825,MANUAL_REVIEW,0.0,0.6617,0.6691,AUTO-DENY,0,0.0,0
2810357221382,MANUAL_REVIEW,0.0,0.7929,0.3965,AUTO-APPROVE,8000,3172.0,1
2816779336140,APPLICATION,0.0,0.219,0.8905,AUTO-DENY,0,0.0,1
2826173475386,APPLICATION,0.0,0.4926,0.2463,MANUAL,0,0.0,1
2830888389232,APPLICATION,0.0,0.4861,0.2431,MANUAL,0,0.0,0
2835824710331,MANUAL_REVIEW,0.0,0.9047,0.4524,AUTO-DENY,0,0.0,0
2848461460885,MANUAL_REVIEW,0.0,0.7892,0.6054,AUTO-DENY,0,0.0,1
2851643299202,MANUAL_REVIEW,0.0,0.9542,0.4771,AUTO-DENY,0,0.0,0
2851718458228,APPLICATION,0.0,0.4529,0.7735,AUTO-DENY,0,0.0,0
2851743592866,MANUAL_REVIEW,0.0,0.7788,0.3894,AUTO-APPROVE,8000,3115.2000000000003,1
2851944901327,BEHAVIORAL,0.5865,0.7987,0.2506,MANUAL,0,0.0,0
2854018504846,MANUAL_REVIEW,0.0,0.6273,0.6864,AUTO-DENY,0,0.0,1
2854739413822,APPLICATION,0.0,0.3237,0.1619,MANUAL,0,0.0,0
2857720528301,MANUAL_REVIEW,0.0,0.7579,0.379,AUTO-APPROVE,8000,3032.0,1
2858448006623,APPLICATION,0.0,0.3281,0.1641,MANUAL,0,0.0,0
2858634918591,MANUAL_REVIEW,0.0,0.9169,0.5416,AUTO-DENY,0,0.0,1
2866938044145,BEHAVIORAL,0.5111,0.9836,0.1186,AUTO-APPROVE,15000,1779.0,0
2869773500009,MANUAL_REVIEW,0.0,0.931,0.5345,AUTO-DENY,0,0.0,0
2870408875248,APPLICATION,0.0,0.5356,0.7322,AUTO-DENY,0,0.0,1
2871100199324,BEHAVIORAL,0.6154,0.3728,0.2097,AUTO-APPROVE,10000,2097.0,0
2871644381161,MANUAL_REVIEW,0.0,0.9055,0.4527,AUTO-DENY,0,0.0,0
2875595932739,APPLICATION,0.0,0.5562,0.2781,AUTO-DENY,0,0.0,1
2877827757588,APPLICATION,0.0,0.3227,0.1613,MANUAL,0,0.0,0
2878140014899,APPLICATION,0.0,0.3337,0.1669,MANUAL,0,0.0,0
2879608055369,MANUAL_REVIEW,0.0,0.7987,0.3993,AUTO-APPROVE,8000,3194.4,0
2880763512424,BEHAVIORAL,0.6607,0.76,0.2789,MANUAL,0,0.0,0
2881403302927,MANUAL_REVIEW,0.0,0.6646,0.3323,AUTO-APPROVE,8000,2658.4,0
2881705427113,APPLICATION,0.0,0.3663,0.1831,MANUAL,0,0.0,0
2882204099853,APPLICATION,0.0,0.2718,0.1359,AUTO-APPROVE,8000,1087.2,0
2885956118969,MANUAL_REVIEW,0.0,0.7954,0.6023,AUTO-DENY,0,0.0,0
2887972603027,MANUAL_REVIEW,0.0,0.6757,0.3379,AUTO-APPROVE,8000,2703.2,0
2889497264550,APPLICATION,0.0,0.4065,0.2032,MANUAL,0,0.0,1
2891089184122,MANUAL_REVIEW,0.0,0.7596,0.6202,AUTO-DENY,0,0.0,0
2895985687513,MANUAL_REVIEW,0.0,0.9762,0.4881,AUTO-DENY,0,0.0,1
2899630770726,MANUAL_REVIEW,0.0,0.9172,0.5414,AUTO-DENY,0,0.0,0
2900266029435,BEHAVIORAL,0.5776,0.6929,0.3889,AUTO-DENY,0,0.0,0
2901036329549,APPLICATION,0.0,0.5359,0.2679,AUTO-DENY,0,0.0,0
2901889914341,BEHAVIORAL,0.5938,0.4191,0.1766,AUTO-APPROVE,15000,2649.0,0
2903567037589,BEHAVIORAL,1.0,0.6756,0.1401,AUTO-APPROVE,15000,2101.5,0
2906757306910,APPLICATION,0.0,0.262,0.131,AUTO-APPROVE,8000,1048.0,0
2909218231860,APPLICATION,0.0,0.5886,0.2943,AUTO-DENY,0,0.0,0
2912075234163,MANUAL_REVIEW,0.0,0.8904,0.4452,AUTO-DENY,0,0.0,1
2915129591752,APPLICATION,0.0,0.5072,0.7464,AUTO-DENY,0,0.0,1
2915374894055,APPLICATION,0.0,0.5755,0.2878,AUTO-DENY,0,0.0,0
2917649073630,MANUAL_REVIEW,0.0,0.7132,0.6434,AUTO-DENY,0,0.0,1
2918314077075,MANUAL_REVIEW,0.0,0.6616,0.3308,AUTO-APPROVE,8000,2646.3999999999996,0
2918345325157,APPLICATION,0.0,0.1692,0.9154,AUTO-DENY,0,0.0,1
2918438151968,BEHAVIORAL,0.6047,0.4336,0.578,AUTO-DENY,0,0.0,1
2919185920327,MANUAL_REVIEW,0.0,0.8133,0.5933,AUTO-DENY,0,0.0,1
2922197742648,APPLICATION,0.0,0.3581,0.1791,MANUAL,0,0.0,0
2926607656741,BEHAVIORAL,0.5804,0.866,0.3007,MANUAL,0,0.0,0
2931981340120,MANUAL_REVIEW,0.0,0.8474,0.4237,AUTO-DENY,0,0.0,0
2932344322633,BEHAVIORAL,0.5123,0.5407,0.0982,AUTO-APPROVE,25000,2455.0,0
2935486353296,MANUAL_REVIEW,0.0,0.606,0.697,AUTO-DENY,0,0.0,1
2937214317732,MANUAL_REVIEW,0.0,0.7658,0.6171,AUTO-DENY,0,0.0,1
2937395117094,BEHAVIORAL,0.8,0.9939,0.5735,AUTO-DENY,0,0.0,1
2937644868999,BEHAVIORAL,0.6406,0.7118,0.4306,AUTO-DENY,0,0.0,0
2940139193441,BEHAVIORAL,0.95,0.4435,0.2015,AUTO-APPROVE,10000,2015.0000000000002,0
2942217143187,MANUAL_REVIEW,0.0,0.7662,0.3831,AUTO-APPROVE,8000,3064.8,0
2942802479546,BEHAVIORAL,1.0,0.2871,0.1243,AUTO-APPROVE,15000,1864.5,0
2946269123917,MANUAL_REVIEW,0.0,0.8396,0.5802,AUTO-DENY,0,0.0,0
2946361534283,BEHAVIORAL,0.5043,0.3232,0.1549,AUTO-APPROVE,15000,2323.5,1
2947463698762,APPLICATION,0.0,0.2149,0.1075,AUTO-APPROVE,12000,1290.0,0
2947870125173,BEHAVIORAL,0.725,0.4767,0.2959,MANUAL,0,0.0,0
2948500137069,APPLICATION,0.0,0.1663,0.0831,AUTO-APPROVE,12000,997.1999999999999,0
2952926996178,MANUAL_REVIEW,0.0,0.7281,0.6359,AUTO-DENY,0,0.0,0
2957593132252,MANUAL_REVIEW,0.0,0.6551,0.6725,AUTO-DENY,0,0.0,0
2958689457830,APPLICATION,0.0,0.1267,0.0633,AUTO-APPROVE,20000,1266.0,0
2959753210191,APPLICATION,0.0,0.5637,0.7181,AUTO-DENY,0,0.0,1
2961187279311,MANUAL_REVIEW,0.0,0.915,0.5425,AUTO-DENY,0,0.0,0
2961478493992,MANUAL_REVIEW,0.0,0.961,0.5195,AUTO-DENY,0,0.0,0
2963939560439,APPLICATION,0.0,0.3592,0.8204,AUTO-DENY,0,0.0,1
2965237610795,MANUAL_REVIEW,0.0,0.8798,0.5601,AUTO-DENY,0,0.0,1
2965702624648,APPLICATION,0.0,0.2199,0.8901,AUTO-DENY,0,0.0,1
2967114460194,APPLICATION,0.0,0.1926,0.9037,AUTO-DENY,0,0.0,1
2967981419947,MANUAL_REVIEW,0.0,0.9968,0.5016,AUTO-DENY,0,0.0,0
2970948045039,MANUAL_REVIEW,0.0,0.785,0.6075,AUTO-DENY,0,0.0,0
2973957457251,BEHAVIORAL,0.8462,0.754,0.3273,MANUAL,0,0.0,0
2974966383353,BEHAVIORAL,0.6957,0.5491,0.2883,MANUAL,0,0.0,0
2975627424923,APPLICATION,0.0,0.3352,0.1676,MANUAL,0,0.0,0
2978064063178,MANUAL_REVIEW,0.0,0.6918,0.3459,AUTO-APPROVE,8000,2767.2,1
2978138898659,MANUAL_REVIEW,0.0,0.8087,0.4043,AUTO-DENY,0,0.0,0
2978705358953,BEHAVIORAL,0.65,0.6373,0.406,AUTO-DENY,0,0.0,0
2985011622214,MANUAL_REVIEW,0.0,0.6137,0.6931,AUTO-DENY,0,0.0,1
2986194991156,APPLICATION,0.0,0.3607,0.1803,MANUAL,0,0.0,0
2988432526261,MANUAL_REVIEW,0.0,0.7339,0.6331,AUTO-DENY,0,0.0,1
2990173184981,MANUAL_REVIEW,0.0,0.8243,0.5879,AUTO-DENY,0,0.0,0
2995684670513,APPLICATION,0.0,0.5074,0.2537,AUTO-DENY,0,0.0,1
2995972589333,BEHAVIORAL,0.5238,0.6887,0.212,AUTO-APPROVE,10000,2120.0,0
2999985950726,MANUAL_REVIEW,0.0,0.8833,0.5584,AUTO-DENY,0,0.0,0
3000864060127,MANUAL_REVIEW,0.0,0.9766,0.4883,AUTO-DENY,0,0.0,0
3001238883170,MANUAL_REVIEW,0.0,0.7324,0.6338,AUTO-DENY,0,0.0,1
3002279491071,APPLICATION,0.0,0.5187,0.7407,AUTO-DENY,0,0.0,1
3003202648604,BEHAVIORAL,0.6047,0.5281,0.2761,MANUAL,0,0.0,0
3005852223907,MANUAL_REVIEW,0.0,0.8598,0.5701,AUTO-DENY,0,0.0,1
3006565083931,APPLICATION,0.0,0.5614,0.7193,AUTO-DENY,0,0.0,0
3009976563892,BEHAVIORAL,0.515,0.4012,0.1357,AUTO-APPROVE,15000,2035.4999999999998,0
3010776030853,MANUAL_REVIEW,0.0,0.919,0.5405,AUTO-DENY,0,0.0,0
3012101486648,BEHAVIORAL,0.5109,0.6217,0.0872,AUTO-APPROVE,25000,2180.0,0
3012657524850,MANUAL_REVIEW,0.0,0.9253,0.5373,AUTO-DENY,0,0.0,1
3015096764665,MANUAL_REVIEW,0.0,0.9712,0.5144,AUTO-DENY,0,0.0,0
3015832286490,MANUAL_REVIEW,0.0,0.8406,0.5797,AUTO-DENY,0,0.0,0
3016414609215,BEHAVIORAL,0.6098,0.2779,0.3597,AUTO-DENY,0,0.0,0
3020348090934,MANUAL_REVIEW,0.0,0.8684,0.4342,AUTO-DENY,0,0.0,1
3022437946161,BEHAVIORAL,0.6731,0.9711,0.2904,MANUAL,0,0.0,0
3024653132518,APPLICATION,0.0,0.333,0.1665,MANUAL,0,0.0,0
3032843286718,APPLICATION,0.0,0.523,0.2615,AUTO-DENY,0,0.0,0
3034085388048,MANUAL_REVIEW,0.0,0.865,0.5675,AUTO-DENY,0,0.0,0
3035376120018,MANUAL_REVIEW,0.0,0.9033,0.4517,AUTO-DENY,0,0.0,0
3040376831830,BEHAVIORAL,0.5052,0.8329,0.1634,AUTO-APPROVE,15000,2451.0,0
3041595433425,APPLICATION,0.0,0.526,0.737,AUTO-DENY,0,0.0,0
3041793344535,APPLICATION,0.0,0.3937,0.1969,MANUAL,0,0.0,0
3048815138334,BEHAVIORAL,0.7045,0.8374,0.4348,AUTO-DENY,0,0.0,0
3048914218166,MANUAL_REVIEW,0.0,0.7759,0.612,AUTO-DENY,0,0.0,0
3049252577289,MANUAL_REVIEW,0.0,0.8469,0.4235,AUTO-DENY,0,0.0,0
3050931569098,MANUAL_REVIEW,0.0,0.785,0.6075,AUTO-DENY,0,0.0,1
3056467127110,APPLICATION,0.0,0.4523,0.2261,MANUAL,0,0.0,0
3058419746885,BEHAVIORAL,0.5034,0.2678,0.0323,AUTO-APPROVE,25000,807.5000000000001,0
3061257526579,APPLICATION,0.0,0.5884,0.2942,AUTO-DENY,0,0.0,0
3063740486695,APPLICATION,0.0,0.26,0.13,AUTO-APPROVE,8000,1040.0,0
3064695659630,MANUAL_REVIEW,0.0,0.7268,0.6366,AUTO-DENY,0,0.0,1
3067049348906,MANUAL_REVIEW,0.0,0.9788,0.4894,AUTO-DENY,0,0.0,0
3071714308972,APPLICATION,0.0,0.4301,0.7849,AUTO-DENY,0,0.0,1
3072911640523,MANUAL_REVIEW,0.0,0.9336,0.5332,AUTO-DENY,0,0.0,0
3074379910453,APPLICATION,0.0,0.2761,0.138,AUTO-APPROVE,8000,1104.0,0
3075013418977,MANUAL_REVIEW,0.0,0.7917,0.6041,AUTO-DENY,0,0.0,0
3075634846892,BEHAVIORAL,0.7143,0.8765,0.4374,AUTO-DENY,0,0.0,0
3075940979821,APPLICATION,0.0,0.3262,0.1631,MANUAL,0,0.0,1
3080594478971,BEHAVIORAL,0.6071,0.573,0.5349,AUTO-DENY,0,0.0,0
3086528041481,APPLICATION,0.0,0.3937,0.1969,MANUAL,0,0.0,1
3088598490155,MANUAL_REVIEW,0.0,0.768,0.616,AUTO-DENY,0,0.0,1
3091829368980,MANUAL_REVIEW,0.0,0.6001,0.7,AUTO-DENY,0,0.0,1
3097752112082,MANUAL_REVIEW,0.0,0.6296,0.6852,AUTO-DENY,0,0.0,1
3101211203175,APPLICATION,0.0,0.2049,0.1025,AUTO-APPROVE,12000,1230.0,0
3102031230260,APPLICATION,0.0,0.5295,0.2648,AUTO-DENY,0,0.0,0
3102314606836,MANUAL_REVIEW,0.0,0.8335,0.4167,AUTO-DENY,0,0.0,1
3102416079745,APPLICATION,0.0,0.5574,0.7213,AUTO-DENY,0,0.0,1
3102663297076,MANUAL_REVIEW,0.0,0.8077,0.5961,AUTO-DENY,0,0.0,0
3104649290233,MANUAL_REVIEW,0.0,0.859,0.5705,AUTO-DENY,0,0.0,0
3105967372779,MANUAL_REVIEW,0.0,0.9623,0.5188,AUTO-DENY,0,0.0,1
3109119121991,MANUAL_REVIEW,0.0,0.8312,0.5844,AUTO-DENY,0,0.0,1
3112043337995,MANUAL_REVIEW,0.0,0.8311,0.5844,AUTO-DENY,0,0.0,1
3112125330444,APPLICATION,0.0,0.5196,0.7402,AUTO-DENY,0,0.0,0
3115279868180,MANUAL_REVIEW,0.0,0.915,0.5425,AUTO-DENY,0,0.0,0
3115313379237,MANUAL_REVIEW,0.0,0.6084,0.6958,AUTO-DENY,0,0.0,1
3116073299860,MANUAL_REVIEW,0.0,0.9039,0.4519,AUTO-DENY,0,0.0,0
3120467078877,MANUAL_REVIEW,0.0,0.8816,0.4408,AUTO-DENY,0,0.0,0
3122259113791,APPLICATION,0.0,0.5253,0.2626,AUTO-DENY,0,0.0,0
3126136326644,MANUAL_REVIEW,0.0,0.7236,0.6382,AUTO-DENY,0,0.0,1
3126766817844,APPLICATION,0.0,0.4956,0.2478,MANUAL,0,0.0,0
3126892214407,BEHAVIORAL,0.7647,0.5482,0.2755,MANUAL,0,0.0,1
3130884486547,APPLICATION,0.0,0.498,0.249,MANUAL,0,0.0,1
3132751128631,MANUAL_REVIEW,0.0,0.9012,0.5494,AUTO-DENY,0,0.0,1
3132864628973,MANUAL_REVIEW,0.0,0.7589,0.3795,AUTO-APPROVE,8000,3036.0,1
3132931076857,MANUAL_REVIEW,0.0,0.9739,0.4869,AUTO-DENY,0,0.0,0
3133165464498,MANUAL_REVIEW,0.0,0.7286,0.3643,AUTO-APPROVE,8000,2914.4,1
3137392750383,APPLICATION,0.0,0.571,0.2855,AUTO-DENY,0,0.0,1
3137935799959,MANUAL_REVIEW,0.0,0.7498,0.3749,AUTO-APPROVE,8000,2999.2000000000003,0
3138447822731,MANUAL_REVIEW,0.0,0.6377,0.6812,AUTO-DENY,0,0.0,1
3139626479781,MANUAL_REVIEW,0.0,0.9554,0.4777,AUTO-DENY,0,0.0,0
3141866329314,APPLICATION,0.0,0.3006,0.1503,MANUAL,0,0.0,0
3142151806432,MANUAL_REVIEW,0.0,0.9503,0.4751,AUTO-DENY,0,0.0,0
3145698311053,MANUAL_REVIEW,0.0,0.6336,0.3168,AUTO-APPROVE,8000,2534.4,0
3147562319810,APPLICATION,0.0,0.4738,0.2369,MANUAL,0,0.0,0
3149703108124,BEHAVIORAL,0.5312,0.3217,0.1971,AUTO-APPROVE,10000,1971.0,0
3151276268251,APPLICATION,0.0,0.5994,0.2997,AUTO-DENY,0,0.0,0
3152023721394,MANUAL_REVIEW,0.0,0.9371,0.4685,AUTO-DENY,0,0.0,0
3152224670393,BEHAVIORAL,0.5217,0.8881,0.4028,AUTO-DENY,0,0.0,0
3153190008433,MANUAL_REVIEW,0.0,0.9739,0.4869,AUTO-DENY,0,0.0,0
3154095386640,BEHAVIORAL,0.5714,0.9215,0.289,MANUAL,0,0.0,0
3159068783592,APPLICATION,0.0,0.2271,0.1136,AUTO-APPROVE,12000,1363.2,0
3159259537399,APPLICATION,0.0,0.4856,0.7572,AUTO-DENY,0,0.0,1
3160226685708,MANUAL_REVIEW,0.0,0.7768,0.6116,AUTO-DENY,0,0.0,0
3162119007957,MANUAL_REVIEW,0.0,0.9121,0.5439,AUTO-DENY,0,0.0,0
3164822993386,MANUAL_REVIEW,0.0,0.9121,0.5439,AUTO-DENY,0,0.0,1
3166042592066,APPLICATION,0.0,0.551,0.7245,AUTO-DENY,0,0.0,1
3166060271273,BEHAVIORAL,0.8462,0.8889,0.633,AUTO-DENY,0,0.0,1
3167008387725,MANUAL_REVIEW,0.0,0.9063,0.5469,AUTO-DENY,0,0.0,0
3167395162754,APPLICATION,0.0,0.2157,0.8921,AUTO-DENY,0,0.0,1
3171471512137,APPLICATION,0.0,0.5284,0.2642,AUTO-DENY,0,0.0,0
3173915619113,MANUAL_REVIEW,0.0,0.8844,0.5578,AUTO-DENY,0,0.0,1
3177691850880,BEHAVIORAL,0.7045,0.7384,0.3175,MANUAL,0,0.0,0
3179619678845,MANUAL_REVIEW,0.0,0.7275,0.3637,AUTO-APPROVE,8000,2909.6000000000004,1
3180097336549,MANUAL_REVIEW,0.0,0.7762,0.3881,AUTO-APPROVE,8000,3104.8,0
3186837030930,MANUAL_REVIEW,0.0,0.8503,0.4251,AUTO-DENY,0,0.0,1
3192618525263,BEHAVIORAL,0.6047,0.5309,0.1356,AUTO-APPROVE,15000,2034.0,0
3196513840434,MANUAL_REVIEW,0.0,0.6691,0.6654,AUTO-DENY,0,0.0,0
3196848001105,MANUAL_REVIEW,0.0,0.7235,0.6383,AUTO-DENY,0,0.0,0
3197400922302,APPLICATION,0.0,0.533,0.2665,AUTO-DENY,0,0.0,0
3197601678941,BEHAVIORAL,0.5469,0.4381,0.6171,AUTO-DENY,0,0.0,1
3198282494249,APPLICATION,0.0,0.2709,0.1354,AUTO-APPROVE,8000,1083.2,0
3199775602071,BEHAVIORAL,0.5257,0.8617,0.1991,AUTO-APPROVE,10000,1991.0,0
3203166621981,BEHAVIORAL,1.0,0.9977,0.3316,MANUAL,0,0.0,0
3214845693763,APPLICATION,0.0,0.4642,0.2321,MANUAL,0,0.0,0
3218009493665,APPLICATION,0.0,0.5743,0.7129,AUTO-DENY,0,0.0,0
3219356462494,BEHAVIORAL,0.5804,0.5545,0.7851,AUTO-DENY,0,0.0,1
3222499249651,MANUAL_REVIEW,0.0,0.7991,0.6005,AUTO-DENY,0,0.0,0
3227606611709,MANUAL_REVIEW,0.0,0.7769,0.6116,AUTO-DENY,0,0.0,1
3229020070038,MANUAL_REVIEW,0.0,0.6338,0.3169,AUTO-APPROVE,8000,2535.2000000000003,0
3230427909686,MANUAL_REVIEW,0.0,0.6883,0.3442,AUTO-APPROVE,8000,2753.6,0
3234844650445,MANUAL_REVIEW,0.0,0.6832,0.6584,AUTO-DENY,0,0.0,0
3235109326323,MANUAL_REVIEW,0.0,0.737,0.6315,AUTO-DENY,0,0.0,1
3237695980369,BEHAVIORAL,0.5918,0.9211,0.4094,AUTO-DENY,0,0.0,0
3239271020034,APPLICATION,0.0,0.2817,0.1409,AUTO-APPROVE,8000,1127.2,0
3240078371843,APPLICATION,0.0,0.5535,0.2768,AUTO-DENY,0,0.0,0
3249207046074,APPLICATION,0.0,0.3276,0.8362,AUTO-DENY,0,0.0,1
3251106345464,BEHAVIORAL,0.5714,0.8051,0.1402,AUTO-APPROVE,15000,2103.0,0
3255171937666,APPLICATION,0.0,0.4044,0.2022,MANUAL,0,0.0,0
3255994452574,BEHAVIORAL,0.6667,0.9099,0.5644,AUTO-DENY,0,0.0,0
3256185223463,MANUAL_REVIEW,0.0,0.6173,0.6914,AUTO-DENY,0,0.0,0
3258781320790,MANUAL_REVIEW,0.0,0.9886,0.4943,AUTO-DENY,0,0.0,1
3262985109492,MANUAL_REVIEW,0.0,0.8685,0.5658,AUTO-DENY,0,0.0,1
3275475141380,BEHAVIORAL,0.7727,0.6059,0.7312,AUTO-DENY,0,0.0,1
3275888919547,APPLICATION,0.0,0.344,0.828,AUTO-DENY,0,0.0,1
3278756884073,MANUAL_REVIEW,0.0,0.6512,0.6744,AUTO-DENY,0,0.0,0
3279428254225,MANUAL_REVIEW,0.0,0.6112,0.6944,AUTO-DENY,0,0.0,1
3279682384430,MANUAL_REVIEW,0.0,0.8353,0.4177,AUTO-DENY,0,0.0,1
3283746049345,APPLICATION,0.0,0.5101,0.2551,AUTO-DENY,0,0.0,0
3290158681380,APPLICATION,0.0,0.5251,0.2626,AUTO-DENY,0,0.0,0
3300254546933,APPLICATION,0.0,0.4954,0.7523,AUTO-DENY,0,0.0,1
3301362475019,APPLICATION,0.0,0.5574,0.2787,AUTO-DENY,0,0.0,0
3302007475157,APPLICATION,0.0,0.2288,0.1144,AUTO-APPROVE,12000,1372.8,0
3303894879273,APPLICATION,0.0,0.5581,0.7209,AUTO-DENY,0,0.0,1
3305904875801,APPLICATION,0.0,0.2086,0.1043,AUTO-APPROVE,12000,1251.6000000000001,0
3306716862883,MANUAL_REVIEW,0.0,0.8912,0.4456,AUTO-DENY,0,0.0,0
3308121640021,MANUAL_REVIEW,0.0,0.8283,0.5858,AUTO-DENY,0,0.0,1
3310630386222,BEHAVIORAL,0.6875,0.8008,0.4311,AUTO-DENY,0,0.0,0
3310633687233,BEHAVIORAL,0.6324,0.6514,0.4817,AUTO-DENY,0,0.0,0
3312270683297,MANUAL_REVIEW,0.0,0.936,0.468,AUTO-DENY,0,0.0,0
3313270394849,MANUAL_REVIEW,0.0,0.6996,0.3498,AUTO-APPROVE,8000,2798.4,0
3315141088612,APPLICATION,0.0,0.5134,0.7433,AUTO-DENY,0,0.0,1
