id_cliente,orders_count,valor_min,valor_max,valor_mean,valor_median,valor_std,delay_mean,delay_max,pct_orders_delayed,last_order_date,first_order_date,recency_days,orders_per_month
2077033992024,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2024-04-03,2023-09-19,777,0.4568527918781726
2130742559751,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-11-04,2023-10-13,928,4.090909090909091
2132665613952,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-08-29,2023-07-07,995,1.6981132075471699
2141048260011,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-04-19,2023-03-22,1127,3.2142857142857144
2149745096893,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-06-28,2023-05-31,1057,3.2142857142857144
2153739688514,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2024-07-31,2023-07-04,658,0.22900763358778625
2155866351980,3,250.0,250.0,250.0,250.0,0.0,3.6666666666666665,5.0,1.0,2023-02-28,2023-02-03,1177,3.5999999999999996
2167534464485,3,750.0,5001000.0,1667500.0,750.0,2886895.6835154262,-33.0,1.0,0.3333333333333333,2023-10-02,2023-08-30,961,2.727272727272727
2177118475935,3,250.0,250.0,250.0,250.0,0.0,4.0,8.0,1.0,2023-07-30,2023-06-23,1025,2.4324324324324325
2184936993592,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-12-14,2023-11-30,888,6.428571428571429
2202788496728,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-50.0,-50.0,0.0,2024-02-29,2023-05-25,811,0.3214285714285714
2220451704269,3,750.0,750.0,750.0,750.0,0.0,-16.0,1.0,0.6666666666666666,2023-05-03,2023-04-06,1113,3.333333333333333
2237289228877,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-50.0,-50.0,0.0,2024-10-23,2024-09-05,574,1.875
2246069271190,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-06-30,2023-06-14,1055,5.625
2259310771139,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-06-09,2023-05-24,1076,5.625
2293118915086,3,750.0,1500.0,1000.0,750.0,433.0127018922193,1.0,1.0,1.0,2023-04-04,2023-01-31,1142,1.4285714285714286
2305545553075,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-10-25,2023-09-21,938,2.6470588235294117
2315167152077,3,250.0,250.0,250.0,250.0,0.0,1666678.0,5000030.0,1.0,2023-10-17,2023-09-11,946,2.5
2315912887494,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,5.0,1.0,2024-01-09,2023-03-01,862,0.28662420382165604
2326551452429,3,750.0,750.0,750.0,750.0,0.0,1.0,1.0,1.0,2023-06-26,2023-05-19,1059,2.368421052631579
2332106534142,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-11-08,2023-10-13,924,3.4615384615384612
2337208412555,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2024-08-17,2023-11-20,641,0.33210332103321033
2339978236319,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,10.833333333333334,22.5,1.0,2023-07-11,2023-03-17,1044,0.7758620689655172
2354674458511,3,250.0,250.0,250.0,250.0,0.0,1666680.3333333333,5000030.0,1.0,2023-07-26,2023-07-13,1029,6.9230769230769225
2362641885050,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-04-08,2023-02-13,1138,1.6666666666666665
2400579190547,3,250.0,250.0,250.0,250.0,0.0,-13.666666666666666,8.0,0.6666666666666666,2024-07-02,2023-10-13,687,0.34220532319391633
2406626362800,3,250.0,250.0,250.0,250.0,0.0,9.5,22.5,1.0,2023-06-07,2023-03-07,1078,0.9782608695652173
2433851644197,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-01-24,2023-10-13,847,0.8737864077669903
2434199342001,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2024-01-09,2023-11-22,862,1.875
2450494213890,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2024-05-27,2023-10-05,723,0.3829787234042553
2451376066831,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,1.6666666666666667,3.0,1.0,2024-01-15,2023-10-20,856,1.0344827586206897
2457587295536,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-01-22,2023-12-13,849,2.25
2459198413455,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2024-03-01,2023-10-26,810,0.7086614173228346
2491340185938,3,250.0,250.0,250.0,250.0,0.0,3.6666666666666665,5.0,1.0,2023-08-18,2023-06-15,1006,1.40625
2505369482213,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2023-08-11,2023-07-19,1013,3.913043478260869
2512778913647,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.0,1.0,1.0,2023-08-23,2023-07-17,1001,2.4324324324324325
2516101217973,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-10-09,2023-09-20,954,4.736842105263158
2534291125429,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-10-27,2023-01-27,936,0.32967032967032966
2535060340308,3,250.0,250.0,250.0,250.0,0.0,-14.666666666666666,3.0,0.6666666666666666,2023-10-06,2023-09-18,957,5.0
2557143288097,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,-32.333333333333336,3.0,0.3333333333333333,2023-05-24,2023-05-11,1092,6.9230769230769225
2568233507829,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-50.0,-50.0,0.0,2023-10-24,2023-10-17,939,12.857142857142858
2568487893196,3,1500.0,5001000.0,1668000.0,1500.0,2886462.670813534,-15.333333333333334,3.0,0.6666666666666666,2024-05-28,2023-08-24,722,0.3237410071942446
2570775475037,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.0,1.0,1.0,2023-05-25,2023-04-29,1091,3.4615384615384612
2574773764744,3,250.0,250.0,250.0,250.0,0.0,8.166666666666666,22.5,1.0,2024-04-16,2023-04-14,764,0.24456521739130432
2575291458314,3,250.0,250.0,250.0,250.0,0.0,15.833333333333334,22.5,1.0,2024-08-30,2023-02-10,628,0.15873015873015875
2576502769228,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2023-03-09,2023-03-01,1168,11.25
2589385861210,3,1500.0,1500.0,1500.0,1500.0,0.0,-8.833333333333334,22.5,0.6666666666666666,2023-08-14,2023-06-29,1010,1.9565217391304346
2609940338712,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2024-04-08,2022-08-11,772,0.1485148514851485
2610173082684,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-13.0,8.0,0.6666666666666666,2024-05-06,2023-05-09,744,0.24793388429752067
2613838807885,3,250.0,750.0,583.3333333333334,750.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2024-01-25,2023-06-07,846,0.3879310344827586
2658036162514,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2024-01-03,2023-07-27,868,0.5625
2692827276701,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-09-14,2023-07-10,979,1.3636363636363635
2700277813956,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2024-12-11,2023-06-26,525,0.16853932584269662
2715302133798,3,250.0,250.0,250.0,250.0,0.0,6.166666666666667,12.5,1.0,2023-11-27,2023-10-11,905,1.9148936170212767
2715980197441,3,250.0,250.0,250.0,250.0,0.0,15.333333333333334,22.5,1.0,2023-05-29,2023-03-27,1087,1.4285714285714286
2726213845090,3,250.0,1500.0,1083.3333333333333,1500.0,721.6878364870322,1.0,1.0,1.0,2023-05-19,2023-01-31,1097,0.8333333333333333
2774966884264,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-11-21,2023-10-05,911,1.9148936170212767
2851944901327,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-08-28,2023-07-07,996,1.7307692307692306
2866938044145,3,250.0,5001000.0,1667166.6666666667,250.0,2887184.358650021,-16.0,1.0,0.6666666666666666,2024-06-05,2023-04-25,714,0.22113022113022113
2871100199324,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2024-01-16,2023-12-08,855,2.3076923076923075
2880763512424,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-03-18,2024-02-19,793,3.2142857142857144
2900266029435,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-01-03,2023-11-06,868,1.5517241379310345
2901889914341,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,2.3333333333333335,3.0,1.0,2023-04-06,2023-02-17,1140,1.875
2903567037589,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2024-07-18,2024-07-10,671,11.25
2918438151968,3,250.0,250.0,250.0,250.0,0.0,6.166666666666667,12.5,1.0,2024-04-30,2024-03-18,750,2.0930232558139537
2926607656741,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2024-01-17,2023-11-22,854,1.6071428571428572
2932344322633,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-33.0,1.0,0.3333333333333333,2023-08-16,2022-08-16,1008,0.24657534246575344
2937395117094,3,250.0,250.0,250.0,250.0,0.0,-12.166666666666666,12.5,0.6666666666666666,2023-09-08,2023-08-24,985,6.0
2937644868999,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-12-15,2023-11-13,887,2.8125
2940139193441,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2023-02-24,2023-02-14,1181,9.0
2942802479546,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2024-09-12,2024-09-05,615,12.857142857142858
2946361534283,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-33.0,1.0,0.3333333333333333,2025-12-29,2023-02-11,142,0.08555133079847908
2947870125173,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-12-18,2023-11-28,884,4.5
2973957457251,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-12-04,2023-11-21,898,6.9230769230769225
2974966383353,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-14.0,5.0,0.6666666666666666,2023-12-21,2023-11-28,881,3.913043478260869
2978705358953,3,250.0,250.0,250.0,250.0,0.0,-14.666666666666666,5.0,0.6666666666666666,2023-10-06,2023-09-06,957,3.0
2995972589333,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-03-13,2023-09-06,798,0.4761904761904762
3003202648604,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-11-29,2023-10-17,903,2.0930232558139537
3009976563892,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-04-19,2022-06-23,1127,0.3
3012101486648,3,250.0,750.0,583.3333333333334,750.0,288.6751345948129,-33.0,1.0,0.3333333333333333,2025-06-12,2024-04-24,342,0.21739130434782608
3016414609215,3,250.0,250.0,250.0,250.0,0.0,6.166666666666667,12.5,1.0,2023-11-08,2023-09-28,924,2.1951219512195124
3022437946161,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-05-22,2023-04-26,1094,3.4615384615384612
3040376831830,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-12.166666666666666,12.5,0.6666666666666666,2025-04-17,2022-12-08,398,0.10452961672473868
3048815138334,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-09-08,2023-08-17,985,4.090909090909091
3058419746885,3,250.0,5001000.0,1667333.3333333333,750.0,2887040.0319069587,-50.0,-50.0,0.0,2025-12-19,2022-04-28,152,0.067618332081142
3075634846892,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-08-29,2023-08-08,995,4.285714285714286
3080594478971,3,250.0,250.0,250.0,250.0,0.0,4.833333333333333,12.5,1.0,2023-10-31,2023-09-19,932,2.142857142857143
3126892214407,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-06-16,2023-05-30,1069,5.294117647058823
3149703108124,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2024-02-09,2023-09-18,831,0.625
3152224670393,3,250.0,250.0,250.0,250.0,0.0,5.5,12.5,1.0,2023-11-20,2023-04-27,912,0.43478260869565216
